Index,Day,Month,Year,Initials,SVL,VT,R,Weight,Sex,Page,Comments,PredictedMass,CorrectedMass,FinalMass,,
1017633,9,9,1984,DN,208,133,14,368,F,105,0 E,326.3565581,397.9958025,485.3607348,,
1033279,30,9,1983,DN,208,60,14,367,F,106,0 E,347.0237884,423.199742,516.0972463,,
928A,10,10,1986,DN,200,208,13,368,F,21,,304.7521116,371.6489166,453.2303861,,
1038,27,2,1972,IC,210,185,13,295,M,21,,250.8930496,305.9671336,373.1306508,,
1757,6,11,1992,AC,208,163,13,365,F,24,,315.6393001,384.9259758,469.4219217,,
3001,18,2,1972,IC,103,83,13,31.8,J,28,,27.39471839,33.40819316,40.74169898,,
18397,16,2,1989,MEM,86,54,13,23.21,J,37,,20.62555698,25.15311827,30.67453448,,
579584,6,4,1953,WD,189,169,13,227,F,76,,192.6276319,234.9117463,286.4777393,,
951321,18,12,1954,WD,160,148,13,148,F,94,,124.9377632,152.3631259,185.8086901,,
1015808A,3,10,1987,AC,204,194,13,333,F,104,9 E,279.8850033,341.3231747,416.2477741,,
1046335,6,10,1987,AC,215,202,13,350,F,109,10 E,294.7392418,359.4380998,438.3391461,,
29,10,9,1984,DN,201,196,12,338,F,18,,282.9416849,345.0508352,420.7937015,,
30A,10,2,1992,AC,155,148,12,130,JF,18,,109.1937519,133.163112,162.3940391,,
31,30,9,1986,AC,223,201,12,435,M,18,,368.6848891,449.6157185,548.3118518,,
1849,,,1987,AC,214,205,12,359,F,24,,301.3858773,367.5437528,448.2240888,,
16401A,20,2,1972,IC,203,180,12,282,F,32,,239.6030366,292.1988251,356.3400306,,
16928,7,2,1972,IC,140,111,12,89.5,J,32,,77.27375906,94.23629154,114.9223068,,
17456,9,11,1992,AC,157,147,12,135,JF,33,,113.7468615,138.7156848,169.1654692,,
18001A,11,5,1992,AC,157,123,12,150,JM,35,,129.7195794,158.194609,192.9202549,,
18141,12,5,1992,AC,168,149,12,150,JM,35,,127.4439884,155.4194981,189.5359733,,
26172,,2,1982,MEM,86.2,33,12,28.41,J,41,,26.39362336,32.18734557,39.25286045,,
30689,10,11,1971,IC,186,151,12,235,F,48,,202.2365505,246.6299397,300.7682191,,
31770,3,2,1972,IC,89,58,12,21,J,49,,18.58328005,22.66253665,27.63723982,,
32702,,2,1988,MEM,97.3,45,12,43.43,J,53,,39.76041811,48.48831477,59.13209118,,
34785,7,10,1987,AC,211,187,12,330,F,59,0 E,280.407622,341.9605147,417.0250179,,
50208B,30,10,1975,DN,279,291,12,853,M,60,,706.0442247,861.0295424,1050.036027,,
50208B,6,11,1976,DN,278,294,12,840,M,60,,693.6176715,845.8752091,1031.555133,,
50720A,21,2,1975,DN,198,186,12,280,M,61,,235.7969784,287.5572908,350.6796229,,
50796A,30,10,1975,DN,187,169,12,219,F,61,,185.5385195,226.2664872,275.9347405,,
51169,5,10,1987,AC,189,184,12,260,F,62,7 E,217.704889,265.4937671,323.7728867,,
64541B,13,1,1978,DN,257,262,12,637,M,66,,529.3164166,645.5078251,787.2046648,,
65599,8,2,1972,IC,226,211,12,389.5,M,68,,328.3285669,400.4006914,488.2935261,,
559089,,,1986,DN,204,185,12,372,F,74,10 E,314.9951958,384.1404826,468.4640032,,
821233,,,1986,DN,160,109,12,195,F,85,0 E,171.6628035,209.3448823,255.2986369,,
829440,17,12,1954,WD,144,126,12,118,JM,85,,100.4587069,122.5106182,149.4031929,,
1017825,,,1986,DN,221,206,12,490,F,106,15 E,413.1492839,503.8405901,614.4397441,,
1048369,,,1986,DN,184,163,12,241,F,111,0 E,204.7959531,249.7511623,304.5745881,,
2,3,2,1972,IC,155,65,11,104,JF,18,,95.96884694,117.0351792,142.7258283,,
2041,22,2,1972,IC,208,201,11,325,M,26,,272.4588464,332.2668859,405.2035194,,
2944A,17,2,1972,IC,67,40,11,8.7,J,28,,7.773838602,9.480290978,11.56133046,,
2976,3,2,1972,IC,201,83,11,269,F,28,,248.5208977,303.0742654,369.6027627,,
17757,11,5,1992,AC,206,175,11,340,F,34,,290.7160212,354.5317332,432.3557722,,
32574,,2,1988,MEM,75.3,64,11,20.86,J,52,,17.83500774,21.75000944,26.52440176,,
32671,,3,1988,DN,202,198,11,292,F,53,,244.2278328,297.8388204,363.2180737,,
33337A,9,1,1988,MEM,88,28,11,26.41,J,55,,24.83320887,30.28440106,36.93219642,,
58399B,3,7,1976,DN,191,178,11,257,M,62,,216.6994939,264.2676755,322.2776531,,
557056,17,12,1954,WD,153,137,11,150,JF,71,,127.2601527,155.1953082,189.2625709,,
786457,9,12,1951,WD,170,163,11,175,M,81,,146.8934749,179.1383841,218.461444,,
819200B,6,8,1992,AC,208,184,11,280,F,82,0 E,237.9878226,290.2290519,353.9378682,,
849920,17,12,1954,WD,192,183,11,310,F,89,,260.4599173,317.6340455,387.3585921,,
1040,13,11,1971,IC,259,246,10,655,M,21,,550.6329301,671.5035733,818.9067967,,
2015A,11,8,1992,AC,94,85,10,30,J,26,,25.41403565,30.9927264,37.79600781,,
2865,18,2,1972,IC,66,35,10,7.8,J,27,,7.053554502,8.601895735,10.49011675,,
17470,,2,1988,MEM,71.6,50,10,15.56,J,33,,13.65684819,16.65469292,20.31060112,,
26558,,2,1988,MEM,80.3,56,10,23.05,J,43,,20.2340709,24.67569621,30.09231246,,
29744A,,3,1988,MEM,67.3,45,10,10.85,J,45,,9.572687146,11.67400871,14.23659599,,
30525,,12,1987,MEM,63,30,10,10.08,J,47,,9.20525311,11.22591843,13.69014442,,
31808,11,11,1971,IC,213,197,10,305,F,50,,257.4781841,313.9977855,382.9241286,,
32657,,3,1998,DN,191,86,10,240,F,52,,220.2132487,268.5527423,327.5033443,,
50208B,7,5,1977,DN,289,294,10,894,M,60,,743.1365379,906.2640706,1105.200086,,
50208B,21,5,1978,DN,281,294,10,797,M,60,,659.3377352,804.0704088,980.5736693,,
50208B,28,10,1978,DN,284,293,10,883,M,60,,732.2450179,892.9817292,1089.002109,,
59297,5,11,1986,AC/LG,192,189,10,290,F,63,11 E,242.3860543,295.5927492,360.4789624,,
59360B,24,1,1976,DN,161,81,10,140,J,64,,127.226693,155.1545037,189.2128094,,
583601,,,1986,DN,187,186,10,282,F,77,0 E,235.2961999,286.9465853,349.9348601,,
821217,25,9,1985,DN,191,190,10,220,F,85,0 E,183.5609884,223.8548639,272.9937364,,
836640,17,12,1954,WD,177,165,10,250,M,85,,210.7877309,257.0582084,313.48562,,
847872,17,12,1954,WD,216,194,10,400,F,88,,339.2040113,413.6634284,504.4675956,,
952241,25,9,1985,DN,208,203,10,355,F,95,0 E,297.1309267,362.3547886,441.8960837,,
976893,11,9,1984,DN,192,46,10,278,F,100,0 E,265.31517,323.5550853,394.5793723,,
1017761,,,1986,DN,207,192,10,354,F,106,0 E,298.7099976,364.2804848,444.2444937,,
1034161,30,9,1983,DN,220,217,10,453,F,107,18 E,378.4981895,461.5831579,562.9062901,,
1041977,29,9,1983,DN,215,187,10,350,F,108,0 E,298.2358627,363.7022716,443.5393556,,
10271,4,2,1972,IC,200,181,9,254.5,F,29,,215.568598,262.8885341,320.5957733,,
18337,18,4,1972,IC,189,159,9,224.5,JF,36,,192.2285056,234.4250068,285.8841546,,
63392B,20,1,1976,DN,236,208,9,463,M,65,,393.7475471,480.1799354,585.5852871,,
65056B,7,5,1977,DN,211,186,9,361,F,66,,306.9956569,374.3849474,456.567009,,
582685,28,4,1953,WD,174,151,9,230,M,76,,196.0486184,239.0836809,291.5654645,,
983039,9,9,1984,DN,207,190,9,338,F,103,0 E,285.6737554,348.3826285,424.8568641,,
1537,11,8,1992,AC,63,68,8,10,J,23,,8.227782121,10.03388064,12.2364398,,
2077,3,2,1972,IC,265,246,8,674,M,27,,568.6570188,693.4841693,845.7124016,,
22529,28,2,1971,IC,207,191,8,335,F,38,,282.9076773,345.0093625,420.743125,,
51168,22,2,1975,DN,229,93,8,415,M,62,,383.88866,468.1569024,570.9230518,,
65056A,27,4,1976,DN,216,192,8,401,F,66,,340.5856874,415.3483992,506.5224381,,
65440A,4,11,1976,DN,233,52,8,384,M,67,,367.6272697,448.3259386,546.7389495,,
575456A,7,11,1980,DN,226,209,8,420,,76,,354.5663265,432.3979592,527.3145844,,
837152,17,12,1954,WD,148,115,8,136,JF,85,,117.7427171,143.5886793,175.1081455,,
849855,,,1986,DN,221,210,8,339,F,89,0 E,284.9640216,347.5170995,423.8013408,,
850975A,18,12,1954,WD,164,156,8,180,M,89,,151.2831235,184.491614,224.9897732,,
975873A,9,10,1986,DN,183,166,8,275,F,98,0 E,232.8498661,283.9632514,346.296648,,
1042239,28,9,1983,DN,192,158,8,300,F,108,0 E,257.6836091,314.2483038,383.2296387,,
3005,18,2,1972,IC,235,65,7,376.6,M,28,,356.9003532,435.2443332,530.7857722,,
3069,18,2,1972,IC,203,164,7,277.6,F,28,,239.0593135,291.5357482,355.5314003,,
5125,,11,1987,AC/LG,213,193,7,332,F,28,,281.1608262,342.8790564,418.1451907,,
17312,20,2,1972,IC,164,140,7,143,J,32,,122.1853426,149.0065154,181.7152627,,
18009,11,5,1992,AC,152,114,7,115,JM,35,,100.0289296,121.9864995,148.7640238,,
18129,14,5,1992,AC,201,190,7,340,F,35,,286.0422641,348.8320294,425.4049139,,
18233,5,10,1987,AC,179,122,7,210,F,35,0 E,184.8574295,225.4358896,274.9218166,,
18433,28,2,1971,IC,253,239,7,585,M,37,,492.2113293,600.2577187,732.0216081,,
26609,,11,1987,LG/AC,198,174,7,290,F,44,13 E,246.7312639,300.8917853,366.9412016,,
33823A,21,2,1975,DN,202,204,7,350,F,58,,291.2946959,355.237434,433.2163829,,
34720A ,19,11,1971,IC,204,164,7,275,F,59,,236.9815668,289.0019108,352.4413546,,
34751,6,10,1987,AC,204,187,7,300,F,59,11 E,253.6082474,309.2783505,377.1687201,,
50737,30,9,1983,DN,205,52,7,315,F,61,0 E,299.8231842,365.6380295,445.900036,,
63008A,29,10,1975,DN,203,181,7,351,M,65,,297.9804252,363.3907625,443.1594665,,
557084,10,2,1992,AC,122,96,7,70,J,71,,60.49982721,73.78027709,89.97594767,,
848957A,26,9,1985,DN,213,200,7,395,F,88,0 E,332.6660267,405.6902764,494.7442395,,
967712,18,12,1954,WD,114,93,7,70,J,96,,60.19971899,73.41429145,89.52962372,,
975888,2,10,1986,DN,205,186,7,344,,98,11 E,291.2635194,355.1994139,433.1700169,,
982833,10,9,1984,DN,211,216,7,448,F,102,0 E,372.0048516,453.6644532,553.2493332,,
983039,5,10,1986,DN,196,194,7,355,F,103,9 E,296.4459265,361.5194226,440.8773446,,
18353,11,11,1971,IC,155,142,6,120,J,36,,101.4525005,123.7225615,150.8811726,,
30654,,2,1988,MEM,73.2,53,6,19.8,,48,,17.3003176,21.09794829,25.72920524,,
31768,3,2,1972,IC,195,172,6,234,F,49,,198.9763597,242.6540972,295.9196307,,
32273,,7,1988,AC,202,189,6,321,F,51,,270.4948757,329.8717996,402.2826825,,
63037,5,11,1986,AC/LG,210,176,6,310,F,65,5 E,265.5820896,323.880597,394.9763378,,
575289,12,5,1992,AC,202,191,6,330,F,75,,277.6166291,338.5568648,412.8742253,,
582685A,9,1,1978,DN,279,68,6,619,M,76,,590.2898165,719.8656299,877.8849145,,
587553A,,,1987,AC,208,141,6,301,F,78,0 E,265.1336927,323.3337715,394.3094775,,
589617,8,10,1986,DN,183,48,6,225,F,79,0 E,213.8086767,260.7422887,317.9784008,,
589792,29,11,1953,WD,194,178,6,260,F,80,,219.7619646,268.0023958,326.83219,,
786464,9,12,1951,WD,260,226,6,652,,81,,555.6215116,677.5872093,826.325865,,
975888,24,9,1985,DN,206,186,6,340,F,98,0 E,288.0911296,351.3306459,428.4520072,,
1015836,2,2,1992,AC,224,215,6,420,M,104,,352.4854204,429.8602688,524.21984,,
2062,19,2,1972,IC,179,160,5,166.6,F,26,,141.3811919,172.4160876,210.2635215,,
13312,4,2,1972,IC,258,247,5,654.5,M,31,,549.5159105,670.1413542,817.2455539,,
25600,30,9,1986,AC,192,127,5,295,F,39,,260.6010896,317.8062068,387.5685448,,
32193,18,9,1988,AC,219,219,5,407,F,50,3 E,339.2920518,413.7707948,504.5985303,,
32768D,,10,1986,AC,197,205,5,290,M,54,,240.1337409,292.8460255,357.1292994,,
32793A,30,9,1983,DN,220,205,5,455,F,54,8 E,383.6585366,467.8762641,570.5808099,,
33590,17,5,1950,WD,265,242,5,751,M,56,,635.236668,774.6788634,944.7303212,,
50239,6,10,1987,AC,182,173,5,250,F,61,7 E,210.1390653,256.2671527,312.520918,,
51104,22,2,1975,DN,216,197,5,360,F,61,,304.5677661,371.424105,452.9562257,,
62513,6,11,1986,AC/LG,225,213,5,394,F,64,13 E,331.3950019,404.1402462,492.8539588,,
63457,5,11,1986,AC/LG,197,185,5,318,F,65,10 E,267.811843,326.5998085,398.2924494,,
66493,17,1,1988,MEM,100,56,5,39.52,J,68,,35.54750698,43.35061827,52.86660764,,
458752,,7,1988,AC,210,172,5,253,F,69,0 E,217.4573918,265.1919412,323.4048063,,
557086,10,2,1992,AC,116,54,5,50,JM,71,,45.74996502,55.79264027,68.03980521,,
587298,9,10,1986,AC,178,81,5,212,F,78,0 E,194.3510872,237.0135209,289.0408792,,
589729,9,11,1992,AC,247,264,5,610,M,80,,502.7647107,613.1276959,747.7167024,,
820768,17,12,1954,WD,245,200,5,650,M,84,,558.9458734,681.641309,831.269889,,
837425,3,10,1986,DN,213,220,5,379,F,86,9 E,314.2321276,383.2099117,467.3291606,,
950298,3,2,1992,AC,155,38,5,100,JM,93,,95.33583362,116.2632117,141.7844045,,
967681B,24,9,1985,DN,182,158,5,240,F,96,0 E,204.5614837,249.465224,304.2258829,,
967741,24,9,1985,DN,226,205,5,435,F,96,0 E,368.3276567,449.1800691,547.7805721,,
978944,7,10,1985,DN,216,142,5,381,F,100,0 E,336.8134597,410.7481215,500.9123433,,
1017761,9,9,1984,DN,216,187,5,373,F,105,10 E,318.0519931,387.8682842,473.0101027,,
1042209,28,9,1983,DN,189,179,5,250,F,108,0 E,210.2610781,256.4159489,312.7023766,,
1046335,26,9,1983,DN,212,209,5,395,F,109,9 E,330.065372,402.5187464,490.87652,,
1034,28,2,1972,IC,161,149,4,127,J,21,,107.2016949,130.7337743,159.4314321,,
1793,11,8,1992,AC,88,95,4,25,J,24,,20.56884614,25.0839587,30.59019354,,
31712,24,4,1971,IC,228,210,4,424.6,M,49,,358.6748226,437.4083202,533.4247807,,
32768F,,,1986,DN,189,190,4,284,F,54,0 E,236.5459502,288.470671,351.7935012,,
64529A,10,11,1976,DN,166,171,4,245,,66,,203.22383,247.833939,302.236511,,
575008A,16,2,1979,DN,1979,159,4,219,F,75,,215.5441605,262.8587324,320.5594297,,
583481,9,10,1986,DN,216,199,4,367,F,77,0 E,310.0053067,378.0552521,461.0429903,,
589601,8,10,1986,DN,184,116,4,249,F,79,0 E,221.1746018,269.7251242,328.9330783,,
849913,26,9,1985,DN,210,115,4,290,F,89,0 E,261.4306111,318.8178184,388.8022175,,
851488,18,12,1954,WD,219,206,4,490,F,90,,412.5583715,503.1199652,613.5609332,,
1046513,29,9,1987,AC,224,210,4,410,F,110,12 E,345.3840766,421.2000934,513.6586505,,
46,4,2,1972,IC,75,29,3,11.5,J,18,,10.6762042,13.01976122,15.87775758,,
1055A,16,7,1988,AC,204,187,3,308,F,21,,260.371134,317.5257732,387.2265527,,
1983,16,7,1988,AC,197,190,3,306,F,25,,256.6111546,312.9404325,381.6346738,,
17465,19,4,1971,AC,194,179,3,244,M?,33,,206.0589939,251.2914559,306.452995,,
17489,28,2,1971,IC,282,279,3,740,M,33,,617.9883382,753.6443149,919.0784328,,
18449,28,2,1971,IC,192,170,3,250,F,37,,212.460252,259.0978683,315.9730102,,
26173,12,11,1987,LG/AC,208,216,3,365,F,41,8 E,302.3445889,368.7129133,449.6498942,,
30648,,2,1988,MEM,96.1,72,3,41.13,J,47,,35.78041117,43.63464777,53.21298509,,
31766,19,11,1971,IC,220,184,3,350,F,49,,299.9395405,365.7799274,446.0730823,,
32529,14,7,1988,AC,200,187,3,252,F,52,,212.3741007,258.9928058,315.8448851,,
65336,12,2,1992,AC,186,173,3,250,F,67,,210.8620898,257.14889,313.5962073,,
575457,,,1986,DN,192,74,3,261,F,76,0 E,242.3595419,295.5604169,360.4395328,,
837565A,,,1986,DN,178,96,3,209,F,86,0 E,188.6918509,230.1120133,280.6244065,,
952127,25,9,1985,DN,180,152,3,215,F,95,0 E,183.9943074,224.3833017,273.6381728,,
968511,6,10,1987,AC,215,207,3,330,F,97,0 E,276.8151737,337.5794801,411.6822928,,
968608,18,12,1954,WD,259,105,3,650,M,97,,601.3500028,733.3536619,894.333734,,
58,7,2,1972,IC,200,155,2,264.5,F,18,,229.0724916,279.3566971,340.6788989,,
1489,9,11,1992,AC,137,90,2,94,JF,23,,83.10526994,101.3478902,123.594988,,
1983A,4,10,1987,AC,202,190,2,294,F,25,,247.5369032,301.8742722,368.1393563,,
2049,3,2,1972,IC,263,263,2,699,M,26,,582.715342,710.6284658,866.6200802,,
2623A,17,2,1972,IC,200,171,2,269.6,F,27,,230.3051425,280.8599299,342.5121097,,
11168A,4,2,1972,IC,203,173,2,279.5,?,30,,238.8755309,291.3116231,355.2580769,,
17968,,3,1988,MEM,126.5,38,2,93.56,J,34,,88.2686611,107.6447087,131.274035,,
25622,11,11,1971,IC,161,144,2,135,J,40,,114.5538208,139.6997815,170.3655872,,
30241A,20,11,1987,AC/LG,209,190,2,330,F,46,,279.3260536,340.6415287,415.4164985,,
30650,11,11,1971,IC,178,168,2,185,JM,47,,155.6786306,189.8519885,231.5268153,,
31807,11,11,1971,IC,203,173,2,289,F,50,,246.994735,301.2130915,367.3330384,,
32289,12,11,1971,IC,202,186,2,325,F,51,,274.5511953,334.8185308,408.3152815,,
32316,12,11,1971,IC,219,198,2,360,F,51,,304.9759411,371.9218794,453.5632676,,
32697B,,2,1998,MEM,100.8,80,2,39.07,J,53,,33.72818977,41.13193875,50.16090091,,
32753A,,7,1988,AC,217,123,2,407,F,54,,365.6413248,445.9040546,543.7854325,,
58943,21,2,1987,AC,250,201,2,573,M,63,,493.7767502,602.1667686,734.3497178,,
59325,6,11,1986,AC/LG,218,190,2,399,F,63,13 E,339.8853039,414.494273,505.4808207,,
820029,18,12,1954,WD,205,156,2,340,F,83,,295.1753603,359.9699516,438.9877459,,
821073,22,2,1972,IC,265,269,2,653,M,84,,543.0043138,662.2003827,807.5614423,,
845757,,,1986,DN,196,148,2,363,F,87,12 E,315.4641158,384.7123363,469.1613857,,
845759,,,1986,DN,194,151,2,253,F,87,0 E,218.9860116,267.0561117,325.6781851,,
851985,17,12,1954,WD,156,152,2,150,JF,91,,125.5818935,153.1486506,186.766647,,
884736A,17,12,1954,WD,145,104,2,108,F,92,,94.47742626,115.2163735,140.5077725,,
968511,28,2,1988,AC,232,205,2,335,F,97,,284.7834777,347.296924,423.5328341,,
1041969A,,,1986,DN,213,184,2,393,F,108,0 E,335.2135798,408.7970486,498.532986,,
350,3,2,1972,IC,109,97,1,43,J,19,,36.51534834,44.53091261,54.30599099,,
352,3,2,1972,IC,123,111,1,65,J,19,,55.08065625,67.17153201,81.91650245,,
768A,,,1986,DN,223,200,1,398,F,20,,337.5815236,411.6847849,502.0546157,,
1792,21,2,1972,IC,186,173,1,216.5,M,24,,182.6065697,222.6909387,271.5743155,,
1825,21,2,1972,IC,207,69,1,339.7,F,24,,318.5128898,388.4303534,473.695553,,
1857,11,8,1992,AC,74,66,1,18,J,24,,15.28035814,18.6345831,22.72510134,,
1984,22,2,1972,IC,208,204,1,356,F,25,,297.7288353,363.0839455,442.7852994,,
1984A,11,9,1984,DN,219,207,1,378,F,25,,318.0153323,387.823576,472.9555805,,
2045A,4,10,1987,AC,191,192,1,242,F,26,,201.5656588,245.811779,299.7704622,,
2065,3,2,1972,IC,193,187,1,229,F,26,,191.8963253,234.0199089,285.3901328,,
3071,18,2,1972,IC,186,172,1,187.6,F,28,,158.3742286,193.1393032,235.5357356,,
11261,21,2,1972,IC,261,292,1,647.5,M,30,,529.323864,645.5169073,787.2157406,,
16416,18,2,1972,IC,241,231,1,489.6,M,32,,410.9878175,501.2046555,611.2251896,,
18143,11,5,1992,AC,200,223,1,330,F,35,,269.9374263,329.1919833,401.4536382,,
20384,11,11,1971,IC,265,283,1,639,M,38,,526.7447322,642.3716247,783.3800301,,
22557,28,2,1971,IC,240,257,1,500,M,38,,411.9662023,502.3978077,612.6802533,,
29664,11,11,1971,IC,244,233,1,530,M?,44,,445.1686079,542.8885463,662.0592028,,
30073,14,11,1972,IC,204,192,1,250,F,45,,210.4699682,256.6706929,313.0130401,,
30524,,2,1988,MEM,64.69,58,1,15.85,J,47,,13.4445183,16.39575403,19.99482199,,
30713,10,11,1971,IC,211,201,1,290,M,48,,243.6772302,297.1673539,362.3992121,,
31758,19,11,1971,IC,208,196,1,305,F,49,,256.7245711,313.0787452,381.8033479,,
31793,11,11,1971,IC,104,82,1,36,J,50,,31.10574018,37.93382949,46.26076767,,
32561,12,11,1971,IC,171,167,1,155,J,52,,129.7192109,158.1941596,192.9197068,,
32703,13,11,1971,IC,253,274,1,495,F,53,,407.0320258,496.3805193,605.3420967,,
32737,14,11,1971,IC,189,165,1,200,M,53,,170.3264095,207.7151335,253.3111385,,
32737B,,2,1988,MEM,74,66,1,16.18,J,53,,13.73534415,16.7504197,20.42734109,,
32765,14,11,1971,IC,181,129,1,175,F,54,,153.2096932,186.8410892,227.8549869,,
33727A,,2,1988,MEM,80,82,1,17.13,J,56,,14.22113208,17.34284399,21.14980975,,
33791A,6,11,1976,DN,175,160,1,202,JM,57,,170.8315028,208.331101,254.0623183,,
33793,29,10,1975,DN,225,236,1,475,M,57,,392.7851118,479.006234,584.1539438,,
33821B,22,2,1975,DN,233,222,1,460,F,58,,386.5106386,471.3544374,574.8224846,,
33824A,29,10,1975,DN,142,130,1,117,JM?,58,,98.92680415,120.6424441,147.1249318,,
33824A,5,11,1976,DN,147,140,1,119,JM?,58,,99.99547511,121.9457014,148.7142699,,
33824A,16,2,1979,DN,161,150,1,141,JM?,58,,118.8948102,144.993671,176.82155,,
34592B,29,10,1975,DN,162,145,1,165,JF,59,,139.9947742,170.7253344,208.2016274,,
34592B,9,1,1977,DN,161,149,1,151,JF,59,,127.460283,155.4393695,189.5602067,,
34592B,2,11,1978,DN,166,152,1,160,JF,59,,135.2806451,164.9763964,201.1907274,,
50177C,6,10,1987,AC,232,213,1,400,F,60,10 E,338.0623899,412.2712073,502.7697649,,
50193B,19,1,1976,DN,206,205,1,383,F,60,,319.5427099,389.6862315,475.2271116,,
50207A,25,4,1975,DN,200,202,1,290,F,60,,241.3544934,294.3347481,358.9448148,,
58400,,11,1975,DN,223,222,1,400,M,63,,333.7055071,406.9579355,496.2901653,,
59391,29,4,1975,DN,215,208,1,420,F,64,,352.0361326,429.3123568,523.5516547,,
345145,28,2,1971,IC,260,256,1,695,M,69,,580.8674269,708.3749109,863.8718426,,
558112A,31,10,1977,DN,184,51,1,226,F?,73,,214.1547035,261.1642725,318.4930152,,
558880B,18,2,1979,DN,213,239,1,375,M,74,,306.3936873,373.6508382,455.6717539,,
575289A,,,1986,DN,212,186,1,391,F,76,10 E,332.7425591,405.7836087,494.8580593,,
820128A,29,9,1983,DN,219,72,1,365,F,83,0 E,342.5275775,417.7165579,509.4104364,,
849853,,,1986,DN,180,160,1,232,F,89,8 E,197.047081,240.3013183,293.0503881,,
850993,26,9,1985,DN,192,192,1,255,F,90,,212.5785582,259.2421442,316.1489563,,
851953,25,9,1985,DN,189,190,1,230,F,91,0 E,191.5689034,233.6206138,284.9031876,,
851965,23,9,1985,DN,218,183,1,366,F,91,9 E,313.4856257,382.2995435,466.2189555,,
884736A,15,1,1977,WD,186,80,1,310,F,92,,285.4956854,348.16547,424.5920366,,
917553,17,12,1954,WD,171,121,1,200,F,92,,175.2530934,213.7232846,260.6381519,,
967743,24,9,1985,DN,212,113,1,325,F,96,0 E,293.7541359,358.2367511,436.8740867,,
968511,23,9,1985,DN,210,202,1,384,F,97,0 E,322.1599787,392.8780229,479.1195401,,
968637,24,9,1985,DN,200,130,1,270,F,97,0 E,238.9990186,291.4622179,355.4417291,,
1017849,30,9,1983,DN,207,187,1,343,F,106,0 E,290.6100629,354.4025157,432.1981899,,
1034065,11,5,1992,AC,209,110,1,254,F,107,,229.8580632,280.3147112,341.8472087,,
1041471,29,9,1983,DN,201,214,1,265,F,107,0 E,218.5633376,266.5406556,325.04958,,
1045561,28,9,1983,DN,209,215,1,305,F,109,12 E,253.0520909,308.6001109,376.3415987,,
1046079,27,9,1983,DN,198,196,1,300,F,109,0 E,250.5133816,305.5041239,372.5660047,,
1046513,27,9,1983,DN,218,208,1,460,F,110,14 E,386.4238965,471.2486543,574.6934808,,
1048127,26,9,1983,DN,180,176,1,250,F,110,0 E,209.1836735,255.1020408,311.1000498,,
2048,6,11,1949,WD,248,178,0,638,,26,,558.0678825,680.5705884,829.9641322,,
14656,18,12,1949,WD,267,146,0,680,,31,,613.0982277,747.6807655,911.8058116,,
17441,28,2,1971,IC,161,149,0,155,J,33,,130.8367143,159.5569686,194.5816691,,
20480,28,2,1971,IC,260,290,0,620,M,38,,507.1233259,618.4430804,754.1988785,,
26449,13,2,1989,MEM,126,34,0,71.52,J,42,,67.86553652,82.76284941,100.9303042,,
26457,13,2,1989,MEM,94,80,0,27.56,J,42,,23.55887083,28.73033028,35.03698815,,
26513,10,2,1989,MEM,94,68,0,26.59,J,43,,23.23569403,28.33621223,34.55635637,,
29758,,2,1988,MEM,90.3,86,0,33.13,J,45,,27.83907639,33.95009316,41.40255263,,
30256,,3,1988,MEM,55.5,35,0,7.59,J,46,,6.741594187,8.221456326,10.02616625,,
30264,,2,1988,MEM,87.2,85,0,34.98,J,46,,29.28368349,35.71180913,43.55098675,,
30553,18,11,1988,MEM,50.2,14,0,5.72,J,47,,5.418446038,6.607861022,8.0583671,,
31801,11,11,1971,IC,205,202,0,289,F,50,,241.5103268,294.5247887,359.1765716,,
