"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5274",220,1020,2.44563865661621,2.56337523460388,2.67916965484619,2.73988842964172,2.80201435089111,2.7507221698761,2.39659118652344,2.63238525390625,3.25143623352051,5.15054798126221
"5275",220,1080,2.08706879615784,2.20060253143311,2.34519100189209,2.42945408821106,2.60751748085022,2.6661536693573,2.44429850578308,2.64187264442444,3.25351119041443,5.15054798126221
"5276",220,1140,1.82583296298981,1.95001316070557,2.09609317779541,2.19142413139343,2.42395520210266,2.54938912391663,2.47326922416687,2.65222597122192,3.25568771362305,5.15054798126221
"5277",220,1200,1.56629192829132,1.78017520904541,1.8861893415451,2.00024223327637,2.26059293746948,2.42783093452454,2.48483371734619,2.66270995140076,3.25797033309937,5.15054798126221
"5278",220,1260,1.45701813697815,1.58020853996277,1.73084616661072,1.83372175693512,2.11508679389954,2.31140279769897,2.48198342323303,2.67272567749023,3.2603542804718,5.15054798126221
"5279",220,1320,1.2816356420517,1.45403480529785,1.58022451400757,1.69227969646454,1.98494350910187,2.2027280330658,2.46779561042786,2.68182706832886,3.26282739639282,5.15054798126221
"5280",220,1380,1.19295585155487,1.31265079975128,1.46219646930695,1.56677341461182,1.86854410171509,2.10220336914062,2.44495534896851,2.68970847129822,3.26537275314331,5.15054798126221
"5281",221,0,1.05895447731018,1.22178399562836,1.34765195846558,1.4589022397995,1.76421916484833,2.00956082344055,2.41569447517395,2.69617104530334,3.26797008514404,5.15054798126221
"5282",221,60,0.836397230625153,0.975214898586273,1.15138638019562,1.27555310726166,1.63570725917816,1.91578495502472,2.38154911994934,2.70110201835632,3.27059578895569,5.15054798126221
"5283",221,120,0.784886837005615,0.904572904109955,1.06252193450928,1.17609667778015,1.52532768249512,1.81673812866211,2.34245538711548,2.704421043396,3.27322626113892,5.15054798126221
"5284",221,180,0.759194910526276,0.86804062128067,1.01110351085663,1.11568188667297,1.44470453262329,1.73074758052826,2.29972720146179,2.70606732368469,3.27584147453308,5.15054798126221
"5285",221,240,0.746829271316528,0.846446335315704,0.977917790412903,1.07476818561554,1.38397979736328,1.66045951843262,2.25554203987122,2.70605492591858,3.27841663360596,5.15054798126221
"5286",221,300,0.742367327213287,0.833927989006042,0.955967962741852,1.04616177082062,1.33745169639587,1.60352206230164,2.21165060997009,2.70447182655334,3.28092861175537,5.15054798126221
"5287",221,360,0.757529556751251,0.839390993118286,0.948810815811157,1.03119885921478,1.30292534828186,1.55745589733124,2.16923451423645,2.70145106315613,3.28335690498352,5.15054798126221
"5288",221,420,0.599387943744659,0.721779346466064,0.86934369802475,0.97100830078125,1.26402878761292,1.51877760887146,2.1290545463562,2.69715523719788,3.28568434715271,5.15054798126221
"5289",221,480,0.793807804584503,0.829222023487091,0.900959670543671,0.964149534702301,1.21869647502899,1.47342169284821,2.09058690071106,2.69174337387085,3.28789639472961,5.15054798126221
"5290",221,540,1.42922341823578,1.32887709140778,1.25028872489929,1.22331786155701,1.29270684719086,1.46042919158936,2.05439138412476,2.68534517288208,3.28997921943665,5.15054798126221
