"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5343",223,840,8.64237689971924,8.149489402771,7.46809244155884,6.95751142501831,5.33056688308716,4.04527044296265,2.64050102233887,3.29751563072205,3.74043083190918,5.15054798126221
"5344",223,900,7.51308250427246,7.35912084579468,7.05710029602051,6.78093290328979,5.65548610687256,4.58437013626099,2.8629891872406,3.28956174850464,3.74209356307983,5.15054798126221
"5345",223,960,5.53085851669312,5.76512622833252,5.91169452667236,5.92595529556274,5.50116539001465,4.82791709899902,3.09173321723938,3.29068183898926,3.7436740398407,5.15054798126221
"5346",223,1020,3.38696503639221,3.87742710113525,4.36035251617432,4.61750602722168,4.90765571594238,4.73549222946167,3.29091620445251,3.29983735084534,3.74529910087585,5.15054798126221
"5347",223,1080,2.12372422218323,2.57722187042236,3.09718203544617,3.42346620559692,4.12584829330444,4.36824989318848,3.43122220039368,3.31481742858887,3.74706768989563,5.15054798126221
"5348",223,1140,1.00843715667725,1.99507403373718,2.21384644508362,2.63482856750488,3.44906735420227,3.89936852455139,3.50175714492798,3.33278036117554,3.74903988838196,5.15054798126221
"5349",223,1200,0.839265942573547,1.22850811481476,1.70433604717255,2.02755784988403,2.89363193511963,3.44688606262207,3.51067686080933,3.35105609893799,3.75123453140259,5.15054798126221
"5350",223,1260,0.352905988693237,0.818877041339874,1.22625851631165,1.55629646778107,2.42968916893005,3.04232859611511,3.4721212387085,3.36760020256042,3.75363564491272,5.15054798126221
"5351",223,1320,0.0716120675206184,0.421019494533539,0.858137190341949,1.16333949565887,2.03708219528198,2.68669080734253,3.39919209480286,3.38101768493652,3.7562038898468,5.15054798126221
"5352",223,1380,-0.267877578735352,0.147638142108917,0.527724742889404,0.837009906768799,1.7008661031723,2.373859167099,3.30238080024719,3.39044237136841,3.7588849067688,5.15054798126221
"5353",224,0,-0.455385059118271,-0.136382609605789,0.268528431653976,0.555976152420044,1.4103068113327,2.09710931777954,3.18968605995178,3.3954062461853,3.76161408424377,5.15054798126221
